Id, Title, Year, Num_Citiation, Authors, Fields_of_Study, 
2114033855, Small multiples large singles: a new approach for visual data exploration,2013,36, Stef van den Elzen; Jarke J. van Wijk, Data exploration; Proof of concept; Theoretical computer science; State space; Multiple; Computer science; User interface, 
2154515611, Interacting with stock market data in a virtual environment,2001,4, Keith Nesbitt, Simulation; Financial instrument; Human–computer interaction; Stock market; Virtual machine; Workbench; Computer science; User interface, 
2154596435, Isosurface extraction using fixed-sized buckets,2005,6, Kenneth W. Waters; Christopher S. Co; Kenneth I. Joy, Array data structure; Floating point; Data validation; Isosurface; Theoretical computer science; Data set; Data structure; Computer science; Sorting; Coherence (physics), 
2154731820, Visual Analytics for the Exploration of Tumor Tissue Characterization,2015,7, Renata Georgia Raidou; U.A. van der Heide; Cuong V. Dinh; Ghazaleh Ghobadi; J. Kallehauge; Marcel Breeuwer; Anna Vilanova, Knowledge extraction; Voxel; Computer vision; Artificial intelligence; Visual analytics; Computer science; Feature vector; Embedding; Curse of dimensionality; Reference data (financial markets); Medical imaging, 
2027322876, Physically-based dye advection for flow visualization,2008,12, Guo-Shi Li; Xavier Tricoche; Charles D. Hansen, Computer vision; Piecewise; Computer science; Advection; Artificial intelligence; Visualization; Control volume; Volume of fluid method; Computational fluid dynamics; Numerical diffusion; Flow visualization, 
2154946200, EvalBench: a software library for visualization evaluation,2013,10, Wolfgang Aigner; Stephan Hoffmann; Alexander Rind, Theoretical computer science; Systems engineering; Heuristic evaluation; Software visualization; Software; Loose coupling; Computer science; Visualization; Human–computer interaction; Usability; Information visualization; User interface, 
2155052436, Automating transfer function design for volume rendering using hierarchical clustering of material boundaries,2006,37, Petr Šereda; Anna Vilanova; Frans A. Gerritsen, Transfer function; Volume rendering; Theoretical computer science; Correlation clustering; Visualization; Hierarchy; Spatial relation; Machine learning; Cluster analysis; Hierarchical clustering; Computer science; Artificial intelligence, 
2155294989, Parametric Visualization of High Resolution Correlated Multi-spectral Features Using PCA,2007,1, Alexander Broersen; Robert van Liere; Ron M. A. Heeren; Ken Museth; Torsten Möller; Anders Ynnerman, Chemical engineering; Discrete mathematics; Spinning; Fiber; Mathematics; Polyvinyl chloride; Phase (matter); Salting out; Evaporation; Solvent; Aqueous solution, 
2155405213, Pathline: a tool for comparative functional genomics,2010,53, Miriah D. Meyer; Bang Wong; Mark P. Styczynski; Tamara Munzner; Hanspeter Pfister, ENCODE; Computational biology; Functional genomics; Phylogenetic tree; Theoretical computer science; Computer science; Data mining; Visualization; Cellular process, 
2155565025, Collaborative brushing and linking for co-located visual analytics of document collections,2009,92, Petra Isenberg; Danyel Fisher, Information foraging; Interactive visual analysis; Visual analytics; Human–computer interaction; Computer science; Multimedia; Analytics; Brushing and linking; Cultural analytics; Social group, 
2155589278, Sparse representation and visualization for direct numerical simulation of premixed combustion,2014,2, Timo Oster; Dirk J. Lehmann; Gordon Fru; Holger Theisel; Dominique Thévenin, Theoretical computer science; Raw data; Scalar (physics); Computer vision; Combustion; Data visualization; Computer science; Artificial intelligence; Visualization; Sparse approximation; Direct numerical simulation; Computer data storage, 
2027746986, Computing Voronoi Treemaps: Faster Simpler and Resolution-independent,2012,21, Arlind Nocaj; Ulrik Brandes, , 
2115304611, GPUFLIC: interactive and accurate dense visualization of unsteady flows,2006,20, Guo-Shi Li; Xavier Tricoche; Charles D. Hansen, , 
2027818378, On visualization and reconstruction from non-uniform point sets using B-splines,2009,8, Erald Vuçini; Torsten Möller; M. Eduard Gröller, Grid; Computer vision; Theoretical computer science; Artificial intelligence; Rendering (computer graphics); Computer science; Visualization; Variational method; Regularization (mathematics); Hierarchy; Spline (mathematics), 
2115482647, Grouse: feature-based steerable graph hierarchy exploration,2007,24, Daniel W. Archambault; Tamara Munzner; David Auber, , 
2156038957, Quality isosurface mesh generation using an extended marching cubes lookup table,2008,23, Sundaresan Raman; Rephael Wenger, Scalar (physics); Combinatorics; Isosurface; Vertex (geometry); Mesh generation; Cube; Marching tetrahedra; Marching cubes; Mathematics; Lookup table, 
2115596386, Efficient and adaptive rendering of 2-D continuous scatterplots,2009,21, Sven Bachthaler; Daniel Weiskopf, Theoretical computer science; Computer vision; Rendering (computer graphics); Convex hull; Grid; Artificial intelligence; Octree; Linear interpolation; Interpolation; Transfer function; Approximation error; Mathematical optimization; Computer science, 
2115627910, Path line oriented topology for periodic 2D time-dependent vector fields,2006,22, Kuangyu Shi; Holger Theisel; Tino Weinkauf; Helwig Hauser; Hans-Christian Hege; Hans-Peter Seidel, Periodic graph (geometry); Vector graphics; Asymptotic analysis; Critical path method; Vector field; Discrete mathematics; Mathematics; Topology, 
2156358318, Drawing Large Graphs by Low-Rank Stress Majorization,2012,20, Marc Khoury; Yifan Hu; Shankar Krishnan; Carlos Eduardo Scheidegger, Spacetime; Combinatorics; Theoretical computer science; Matrix (mathematics); #P-complete; Embedding; Graph; Stress majorization; Mathematics, 
2115890908, Code flows: visualizing structural evolution of source code,2008,56, Alexandru Telea; David Auber, , 
2156548284, Meshless isosurface generation from multiblock data,2004,7, Christopher S. Co; Serban D. Porumbescu; Kenneth I. Joy, , 
2116144762, Multi-layer illustrative dense flow visualization,2012,3, Robert Carnecky; Benjamin Schindler; Raphael Fuchs; Ronald Peikert, Pixel; Vector field; Computer vision; Theoretical computer science; Visualization; Shader; Artificial intelligence; Anisotropic diffusion; Discretization; Computational fluid dynamics; Computer science; Flow visualization, 
2116153763, Visual clustering in parallel coordinates,2008,113, Hong Zhou; Xiaoru Yuan; Huamin Qu; Weiwei Cui; Baoquan Chen, Computer vision; Artificial intelligence; Data visualization; Curvature; Clutter; Multivariate statistics; Computer science; Parallel coordinates; Cluster analysis; Exploit, 
2028377123, Rolled-out Wordles: A Heuristic Method for Overlap Removal of 2D Data Representatives,2012,24, Hendrik Strobelt; Marc Spicker; Andreas Stoffel; Daniel A. Keim; Oliver Deussen, Computer vision; Artificial intelligence; Theoretical computer science; Computer science; Euclidean geometry; SIMPLE algorithm; Data point; Heuristic, 
2156980556, Splatting the lines in parallel coordinates,2009,28, Hong Zhou; Weiwei Cui; Huamin Qu; Yingcai Wu; Xiaoru Yuan; Wei Zhuo, Computer vision; Artificial intelligence; Computer graphics (images); Computer science; Clutter; Parallel coordinates, 
2570928718, DDDiver : 3D interactive visualization of entity relationships,2001,3, Mkd Marc Coomans; Hjp Harry Timmermans, Data mining; Econometrics; Entity–relationship model; Interactive visualization; Weak entity; Economics; 3D interaction, 
2028753963, Accelerated visualization of dynamic molecular surfaces,2010,43, Norbert Lindow; Daniel Baum; Steffen Prohaska; Hans-Christian Hege, Theoretical computer science; Artificial intelligence; Voronoi diagram; Computer vision; Rendering (computer graphics); Computer science; Molecular dynamics; Ray casting; Computation; Parallel algorithm; Scalability; Interactive visualization, 
1979686514, Hypermoval: interactive visual validation of regression models for real-time simulation,2010,55, Harald Piringer; Wolfgang Berger; Jürgen Krasser, Artificial intelligence; Computer vision; Regression analysis; Data mining; Visualization; Real-time simulation; Computer science; Computation; Engineering design process; Machine learning; Interactive visualization; Verification and validation of computer simulation models; Workflow, 
1980659580, HiFiVE: a hilbert space embedding of fiber variability estimates for uncertainty modeling and visualization,2013,15, Thomas Schultz; Lara Schlaffke; Bernhard Schölkopf; Tobias Schmidt-Wilcke, Computer vision; Probability distribution; Hilbert space; Residual; Theoretical computer science; Artificial intelligence; Probability measure; Reproducing kernel Hilbert space; Magnitude (mathematics); Mathematical optimization; Embedding; Mathematics; Resampling, 
1781856294, Visualization of Time-Dependent Velocity Fields by Texture Transport,1998,20, Joachim Becker; Martin Rumpf, , 
1798643589, ArcTrees: visualizing relations in hierarchical data,2005,54, Petra Neumann; Stefan Schlechtweg; M. Sheelagh T. Carpendale, , 
1799206395, Networks of Names: Visual Exploration and Semi-Automatic Tagging of Social Networks from Newspaper Articles,2014,9, A. Kochtchi; T. von Landesberger; Chris Biemann, , 
1812018636, Fast Volume Rotation using Binary Shear-Warp Factorization,1999,7, Balázs Csébfalvi, Acceleration; Volume rendering; Ray casting; Shear matrix; Bitwise operation; Factorization; Mathematical optimization; Binary number; Lookup table; Mathematics, 
2329019058, AVOCADO: Visualization of Workflow-Derived Data Provenance for Reproducible Biomedical Research,2016,8, Holger Stitz; Stefan Luger; Marc Streit; Nils Gehlenborg, Computer science; Theoretical computer science; Visualization; Derived Data; Provenance; Workflow; Modular design; User interface; Graph, 
2366089467, Efficiently rendering large volume data using texture mapping hardware,2000,1, Xu Zhongxin, , 
1030542543, 2D Vector Field Visualization Using Furlike Texture,1999,9, Leila Khouas; Christophe Odet; Denis Friboulet, , 
2101579010, CVSgrab: mining the history of large software projects,2006,33, S.L. Voinea; Alexandru Telea, Software visualization; Software peer review; Software design description; Goal-Driven Software Development Process; Package development process; Data mining; Social software engineering; Software project management; Software sizing; Computer science, 
1984811500, Visual boosting in pixel-based visualizations,2011,25, Daniela Oelke; Halldor Janetzko; Svenja Simon; Klaus Neuhaus; Daniel A. Keim, Theoretical computer science; Artificial intelligence; Computer science; Computer vision; Pixel; Boosting (machine learning); Geospatial analysis; Real-time computer graphics; Distortion, 
2101851599, Feature identification and extraction in function fields,2007,6, John C. Anderson; Luke J. Gosink; Mark A. Duchaineau; Kenneth I. Joy, Scalar (physics); Euclidean space; Rendering (computer graphics); Metric (mathematics); Function field; Feature extraction; Hyperspectral imaging; Computer vision; Mathematics; Artificial intelligence, 
1998180971, Accelerating volume raycasting using proxy spheres,2009,10, Baoquan Liu; Gordon J. Clapworthy; Feng Dong, , 
2102858796, Detecting critical regions in scalar fields,2003,31, Gunther H. Weber; Gerik Scheuermann; Bernd Hamann, Critical point (mathematics); Scalar (physics); Volume rendering; Grid; Scalar field; Mathematical optimization; Critical point (thermodynamics); Isosurface; Mathematics; Topology; Trilinear interpolation, 
2016759698, Out-of-core simplification and crack-free LOD volume rendering for irregular grids,2010,4, Zhiyan Du; Yi-Jen Chiang, , 
1998767937, Visualization of cardio-CT data on standard PC hardware,2004,0, Michael Bauer, Rendering (computer graphics); Volume rendering; Software; Visualization; Texture memory; Computer vision; Information visualization; Artificial intelligence; Graphics hardware; Computer science, 
2103691842, Visualization of time-series data in parameter space for understanding facial dynamics,2011,11, Gary K. L. Tam; Haoshu Fang; Andrew J. Aubrey; Phil W. Grant; Paul L. Rosin; A. David Marshall; Mingxu Chen, Computer vision; Parameter space; Theoretical computer science; Time series; Visual analytics; Visualization; Expression (mathematics); Computer science; Parallel coordinates; Machine learning; Artificial intelligence; Complex data type; Correlation, 
2103927771, Visualizing interchange patterns in massive movement data,2013,37, Wei Zeng; Chi-Wing Fu; Stefan Mueller Arisona; Huamin Qu, Diagram; Simulation; TRIPS architecture; Human–computer interaction; Computer science; Transportation planning; User interface; Redistribution (cultural anthropology), 
2103940511, Enclosing surfaces for point clusters using 3d discrete voronoi diagrams,2009,7, Paul Rosenthal; Lars Linsen, Rendering (computer graphics); Voronoi diagram; Polygon; Cluster (physics); Distance transform; Isosurface; Particle; Topology; Mathematics, 
2103963076, Navigation and exploration of interconnected pathways,2008,14, Marc Streit; Michael Kalkusch; Karl Kashofer; Dieter Schmalstieg, Biomedicine; ENCODE; Theoretical computer science; Computer vision; Computer science; Artificial intelligence; Life Scientists; KEGG; Working set; Creative visualization; Graphics hardware; Graph, 
2104015790, Visual explanation of the complexity in Julia sets,2013,1, Okke Schrijvers; Jarke J. van Wijk, Theoretical computer science; Computer vision; Animation; Artificial intelligence; Julia set; Polynomial; Quadratic equation; Complex plane; Inverse iteration; Riemann surface; Mathematics, 
2017394040, Bivariate transfer functions on unstructured grids,2009,3, Yuyan Song; Wei Chen; Ross Maciejewski; Kelly P. Gaither; David S. Ebert, Computer vision; Theoretical computer science; Computer science; Rendering (computer graphics); Opacity; Bivariate analysis; Transfer function; Artificial intelligence; Lookup table; Unstructured grid; Tetrahedron, 
1999287341, ImPrEd: an improved force-directed algorithm that prevents nodes from crossing edges,2011,17, Paolo Simonetto; Daniel W. Archambault; David Auber; Romain Bourqui, Multiple edges; Force-directed graph drawing; Computer science; Theoretical computer science; Topological graph; Multigraph; Directed graph; Strength of a graph; Mixed graph; Path (graph theory); Algorithm, 
2104386376, Dense geometric flow visualization,2005,10, Sung W. Park; Brian Budge; Lars Linsen; Bernd Hamann; Kenneth I. Joy, , 
1975938380, Employing 2D Projections for Fast Visual Exploration of Large Fiber Tracking Data,2012,11, Jorge Poco; Danilo Medeiros Eler; Fernando Vieira Paulovich; Rosane Minghim, Computer vision; Theoretical computer science; Artificial intelligence; Computer science; Curvature; Fiber; Feature vector; Feature Dataset; Tracing, 
2081144613, Volume visualization and visual queries for large high-dimensional datasets,2004,3, Guido Reina; Thomas Ertl, Rendering (computer graphics); Filter (signal processing); Full text search; Visualization; Feature selection; Information visualization; Computer vision; Exploit; Preprocessor; Artificial intelligence; Computer science, 
1976652235, Constructing isosurfaces with sharp edges and corners using cube merging,2013,4, Arindam Bhattacharya; Rephael Wenger, , 
2397068132, Parametric visualization of high resolution correlated multi-spectral features using PCA,2007,0, Alexander Broersen; R. van Liere; Ron M. A. Heeren, , 
2082229705, Uncertainty-aware exploration of continuous parameter spaces using multivariate prediction,2011,84, Wolfgang Berger; Harald Piringer; Peter Filzmoser; M. Eduard Gröller, Computer vision; Parameter space; Computer science; Sampling (statistics); Machine learning; Artificial intelligence; Application Context; Multivariate statistics; Small number; Parallel coordinates, 
2082350117, Conceptualizing Visual Uncertainty in Parallel Coordinates,2012,25, Aritra Dasgupta; Min Chen; Robert Kosara, Computer vision; Data type; Artificial intelligence; Computer science; Visualization; Data mining; Uncertainty analysis; Categorization; Information visualization; Parallel coordinates, 
2397220130, On Simulated Annealing and the Construction of Linear Spline Approximations for Scattered Data.,1999,8, Oliver Kreylos; Bernd Hamann, Smoothing spline; Simulated annealing; Spline (mathematics); Mathematics; Mathematical optimization; Thin plate spline, 
2398553357, MCFTLE: Monte Carlo rendering of finite-time lyapunov exponent fields,2016,2, Tobias Günther; Alexander Kuhn; Holger Theisel, , 
2398597748, Exploratory Visual Analysis for Animal Movement Ecology,2016,7, Aidan Slingsby; E.E. van Loon, Artificial intelligence; Computer science; Computer vision; Raw data; Software; Ecology; Data mining; Data processing; Visual analytics; User interface, 
2145005733, Exploring traffic dynamics in urban environments using vector-valued functions,2015,13, Jorge Poco; Harish Doraiswamy; Huy T. Vo; João Luiz Dihl Comba; Juliana Freire; Cláudio T. Silva, , 
2145459236, Glyphs for exploring crowd-sourced subjective survey classification,2014,4, Alexander Kachkaev; Jo Wood; Jason Dykes, , 
2146284469, Knowledge-based out-of-core algorithms for data management in visualization,2006,7, David Chisnall; Min Chen; Charles D. Hansen, , 
2146731997, Evaluation of illustration-inspired techniques for time-varying data visualization,2008,9, Alark Joshi; Penny Rheingans, Snapshot (computer storage); Computer vision; Temporal context; Data visualization; Computer graphics (images); Artificial intelligence; Computer science, 
2146985695, Vector field analysis and visualization through variational clustering,2005,19, Alexander McKenzie; Santiago V. Lombeyda; Mathieu Desbrun, , 
2147053292, Visualizing genome expression and regulatory network dynamics in genomic and metabolic context,2008,16, Michel A. Westenberg; S.A F T van Hijum; Oscar P. Kuipers; Jos B. T. M. Roerdink, DNA microarray; Microarray analysis techniques; Gene; Genome; KEGG; Gene expression; Computer science; Network dynamics; Biological network; Bioinformatics, 
2147055032, Distortion-Guided Structure-Driven Interactive Exploration of High-Dimensional Data,2014,16, Shusen Liu; Bei Wang; Peer-Timo Bremer; Valerio Pascucci, Theoretical computer science; Clustering high-dimensional data; Computer vision; Data exploration; Feature selection; Feature extraction; Dimensionality reduction; Artificial intelligence; Computer science; Distortion; Machine learning; Interactive visualization, 
2412995228, How ordered is it?: on the perceptual orderability of visual channels,2016,5, David H. S. Chung; Daniel W. Archambault; Rita Borgo; Darren J. Edwards; Robert S. Laramee; Min Chen, Computer science; Artificial intelligence; Computer vision; Empirical research; Visualization; Multivariate analysis; Glyph; Perception; Communication channel; Crowdsourcing, 
110856825, A Methodology for Comparing Direct Volume Rendering Algorithms Using a Projection-Based Data Level Approach,1999,4, Kwansik Kim; Alex Pang, Pixel; Volume rendering; Rendering (computer graphics); Theoretical computer science; Dykstra's projection algorithm; Visualization; Scientific visualization; Algorithm; Computer vision; Artificial intelligence; Computer science, 
114395719, Three-dimensional reconstruction and visualization of the cerebral cortex in primates,2001,3, Sergio Demelio; Fabio Bettio; Enrico Gobbetti; Giuseppe Luppino, Rendering (computer graphics); Cognitive science; Computer vision; Cerebral cortex; Visualization; Macaque; Artificial intelligence; Computer science, 
341111016, Towards visual matching as a way of transferring pre-operative surgery planning,2000,1, Stijn De Buck; Johan Van Cleynenbreugel; Guy Marchal; Paul Suetens, , 
124043305, Three-Dimensional Visualization of Atomic Collision Cascades,1998,0, Filip Šroubek; Pavel Slavik, Collision; Collision cascade; Visualization; Theoretical computer science; Subatomic particle; Computer science; Phenomenon, 
2054342044, Texture-based flow visualization on isosurfaces from computational fluid dynamics,2004,19, Robert S. Laramee; Jürgen Schneider; Helwig Hauser, , 
2054501662, A cluster-space visual interface for arbitrary dimensional classification of volume data,2004,59, Fan-Yin Tzeng; Kwan-Liu Ma, Theoretical computer science; Transfer function; Visualization; Computer science; User interface, 
2010462968, Rule-based visual mappings - with a case study on poetry visualization,2013,24, Alfie Abdul-Rahman; Julie Gonnering Lein; Katharine Coles; Eamonn Maguire; Miriah D. Meyer; Martin Wynne; Christopher R. Johnson; Anne E. Trefethen; Min Chen, , 
2038404944, Evaluation of attention-guiding video visualization,2013,4, Kuno Kurzhals; Markus Höferlin; Daniel Weiskopf, , 
2038430224, An interactive visual analytics system for bridge management,2010,17, Xiaoyu Wang; Wenwen Dou; Shen-En Chen; William Ribarsky; Remco Chang, , 
2038866112, Streamlines for illustrative real-time rendering,2013,19, Kai Lawonn; Tobias Moench; Bernhard Preim, Scalar field; Artificial intelligence; Streamlines streaklines and pathlines; Vector field; Computer vision; Real-time rendering; Curvature; Hatching; Computer science; Maxima and minima; Line drawing algorithm, 
2084627572, Raycasting of light field galleries from volumetric data,2008,12, Christof Rezk-Salama; Severin Todt; Andreas Kolb, Computer vision; Computer science; Visibility; Parametrization; Computer graphics (images); Visualization; Slicing; Artificial intelligence; Paraboloid; Light field, 
2085106745, Instant volume visualization using maximum intensity difference accumulation,2009,57, Stefan Bruckner; M. Eduard Gröller, Volume rendering; Computer science; Theoretical computer science; Maximum intensity projection; Artificial intelligence; Transfer function; Computer vision; Visualization; Exploit; Usability; Instant; Graphics hardware, 
84958033, Advances in Quality Control of Intraoperative Radiotherapy,1999,0, Stefan Walter; Gerd Straßmann; Marco Schmitt, , 
2226205584, WWW-based Visualization of the Real Time Run of a Space Weather Forecasting Model,2000,0, Sergei Maurtis; Jeff McAllister; B. J. Watkins, , 
1662931978, Efficient contrast effect compensation with personalized perception models,2015,9, Sebastian Mittelstädt; Daniel A. Keim, Artificial intelligence; Observer (quantum physics); Contrast effect; Computer science; Computer vision; Visualization; Perception; Data visualization, 
1677681477, Towards a smooth design process for static communicative node-link diagrams,2015,6, Andre Suslik Spritzer; Jeremy Boy; Pierre Dragicevic; Jean-Daniel Fekete; Carla Maria Dal Sasso Freitas, , 
2891509730, A continuous skeletonization method based on level sets,2002,50, Martin Rumpf; Alexandru Telea, Level set; Metric (mathematics); Level set method; Skeletonization; Pattern recognition; Artificial intelligence; Mathematics, 
2126253746, Adding a scalar value to texture-based vector field representations by local contrast analysis,2002,7, Andrea Sanna; Claudio Zunino; Bartolomeo Montrucchio; Paolo Montuschi, , 
2126519777, Visual reconstructability as a quality metric for flow visualization,2011,12, Heike Jänicke; Thomas Weidner; David H. S. Chung; Robert S. Laramee; Peter Townsend; Min Chen, , 
2170426611, Depth of field effects for interactive direct volume rendering,2011,15, Mathias Schott; A. V. Pascal Grosset; Tobias Martin; Vincent Pegoraro; Sean T. Smith; Charles D. Hansen, Rendering (computer graphics); Precomputation; Computer vision; 3D rendering; Scalar (physics); Volume rendering; Real-time rendering; Artificial intelligence; Depth of field; Computer graphics (images); Data set; Computer science, 
2127094813, Visualizing the positional and geometrical variability of isosurfaces in uncertain scalar fields,2011,58, Tobias Pfaffelmoser; Matthias Reitinger; Rüdiger Westermann, , 
2171025235, Visual analysis of set relations in a graph,2013,12, Panpan Xu; Fan Du; Nan Cao; Conglei Shi; Hong Zhou; Huamin Qu, , 
2127302825, Illustrative white matter fiber bundles,2010,9, Ron Otten; Anna Vilanova; Huub van de Wetering, Rendering (computer graphics); Region of interest; Computer vision; Silhouette; Artificial intelligence; Diffusion MRI; Fiber; Cluster (physics); Visualization; Cluster analysis; Computer science, 
2171101309, Visual triangulation of network-based phylogenetic trees,2004,3, Ulrik Brandes; Tim Dwyer; Falk Schreiber, Trait; Phylogenetic tree; Triangulation (social science); Biological network; Phylogenetic network; Visualization; Bioinformatics; Biology, 
2171111395, RBF Volume Ray Casting on Multicore and Manycore CPUs,2014,8, Aaron Knoll; Ingo Wald; Paul A. Navrátil; Anne Bowen; Khairi Reda; Michael E. Papka; Kelly P. Gaither, , 
2127397139, Tracing Tuples Across Dimensions: A Comparison of Scatterplots and Parallel Coordinate Plots,2012,13, Xiaole Kuang; Haimo Zhang; Shengdong Zhao; Michael J. McGuffin, Tuple; Theoretical computer science; Computer science; Curse of dimensionality; Multivariate statistics; Tracing; Information visualization, 
1637589710, Sonar explorer: a new tool for visualization of fish schools from 3D Sonar Data,2007,7, Jean-Paul Balabanian; Ivan Viola; Egil Ona; Ruben Patel; M. Eduard Gröller, , 
2171213991, Visualization for public-resource climate modeling,2004,3, D. A. Stainforth; D. Frame; J. P. R. B. Walton, Spare part; Simulation; Visualization; Instruction cycle; Climate model; Computer science, 
2171240564, Docuburst: visualizing document content using language structure,2009,111, Christopher Collins; M. Sheelagh T. Carpendale; Gerald Penn, , 
1638998264, Contouring curved quadratic elements,2003,16, David F. Wiley; Hank Childs; Benjamin F. Gregorski; Bernd Hamann; Kenneth I. Joy, , 
2127775323, Visualizing summary statistics and uncertainty,2010,69, Kristin Potter; Joe Kniss; Richard F. Riesenfeld; Christopher R. Johnson, Data science; Computer vision; Depiction; Box plot; Summary statistics; Data mining; Artificial intelligence; Descriptive statistics; Data set; Computer science, 
2171615968, Probexplorer: uncertainty-guided exploration and editing of probabilistic medical image segmentation,2010,32, Ahmed Saad; Torsten Möller; Ghassan Hamarneh, Computer vision; Volume rendering; Image segmentation; Visualization; Artificial intelligence; Probabilistic logic; Scale-space segmentation; Computer science; Segmentation-based object categorization; Medical imaging; Segmentation, 
2127985233, VisRuption: intuitive and efficient visualization of temporal airline disruption data,2013,6, Paul Rosenthal; Linda Pfeiffer; Nicholas H. Müller; Peter Ohler, , 
2128057901, Geometry-driven visualization of microscopic structures in biology,2008,1, Kishore Mosaliganti; Raghu Machiraju; Kun Huang, Computer vision; Microscopy; Microstructure; Spatial distribution; Artificial intelligence; Visualization; Feature vector; Cytoplasm; Confocal microscopy; Computer science; Correlation function; Biology, 
2128445041, Case study: comparing two methods for filtering external motion in 4D confocal microscopy data,2003,2, Wim C. de Leeuw; Robert van Liere, Voxel; Computer graphics (images); Visualization; Filter (signal processing); Confocal; cons; Data set; Medical imaging; Computer vision; Confocal microscopy; Computer science; Artificial intelligence, 
2172221034, Interaction of light and tensor fields,2003,8, Xiaoqiang Zheng; Alex Pang, , 
2128490637, A Framework for Interactive Hardware Accelerated Remote 3D-Visualization,2000,68, Klaus Engel; Ove Sommer; Thomas Ertl, Object request broker; Operating system; Visualization; Scene graph; Application server; Common Object Request Broker Architecture; Remote control; Java; Computer science; Hardware acceleration, 
2129130427, Abstractive representation and exploration of hierarchically clustered diffusion tensor fiber tracts,2008,23, Weri Chen; Song Zhang; Stephfan Correia; David S. Ebert, Computer vision; Diffusion MRI; Visualization; Fiber; Artificial intelligence; Fractional anisotropy; Fiber bundle; Data set; Hierarchical clustering; Cluster analysis; Computer science, 
55504023, Virtual colon flattening,2001,34, A. Vilanova Bartrolí; Rainer Wegenkittl; Andreas König; Eduard Gröller; Erich Sorantin, Flattening; Sampling (statistics); Virtual colonoscopy; Computer vision; Artificial intelligence; Computer science, 
56227424, Salient representation of volume data,2001,4, Jirí Hladůvka; Andreas König; Eduard Gröller, Second derivative; Salient; Operator (computer programming); Nominal size; Magnitude (mathematics); Mathematical optimization; Hessian matrix; Mathematics, 
61687866, Visualization by Examples: Mapping Data to Visual Representations using Few Correspondences,1999,0, Marc Alexa; Wolfgang Müller, Scalar (physics); Data mapping; Interactive visual analysis; Visualization; Multivariate statistics; Computer vision; Affine transformation; Mathematics; Artificial intelligence, 
2065959678, Evaluating isosurfaces with level-set-based information maps,2013,10, Tzu-Hsuan Wei; Teng-Yok Lee; Han-Wei Shen, Artificial intelligence; Scalar field; Scalar (physics); Computer vision; Selection algorithm; Data visualization; Visualization; Level set; Mathematical optimization; Isosurface; Asymptotic decider; Topology; Mathematics, 
2056911178, Interactive visual analysis of temporal cluster structures,2011,16, Cagatay Turkay; Julius Parulek; Nathalie Reuter; Helwig Hauser, , 
2057753721, A framework for exploring multidimensional data with 3D projections,2011,18, Jorge Poco; Ronak Etemadpour; Fernando Vieira Paulovich; Tran Van Long; Paul Rosenthal; Maria Cristina Ferreira de Oliveira; Lars Linsen; Rosane Minghim, Rendering (computer graphics); Computer vision; Artificial intelligence; Spatial analysis; Data point; Visualization; Computer science; Visual space; Feature vector; Machine learning; Color-coding, 
2785367973, Cell-based first-hit ray casting,2002,0, André Neubauer; Lukas Mroz; Helwig Hauser; Rainer Wegenkittl, Ray casting; Hardware acceleration; Computer hardware; Computer science, 
2058318782, Visualization techniques for schedule comparison,2009,10, Dandan Huang; Melanie Tory; Sheryl Staub-French; Rachel Pottinger, Computer science; Data mining; Creative visualization; Schedule; Gantt chart, 
2785514451, Locating closed streamlines in 3D vector fields,2002,0, Thomas Wischgoll; Gerik Scheuermann, Mathematical optimization; Streamlines streaklines and pathlines; Vector field; Euclidean vector; Feature detection; Mathematics, 
2785570608, Comparison of Morphological Pyramids for Multiresolution MIP Volume Rendering,2002,0, Jos B. T. M. Roerdink, Computer vision; Maximum intensity projection; Volume rendering; Mathematics; Artificial intelligence, 
2785631651, Interactive previewing for transfer function specification in volume rendering,2002,0, Charl P. Botha; Frits H. Post, Volume rendering; Computer vision; Transfer function; Artificial intelligence; Computer science, 
2785833282, Speech and gesture multimodal control of a whole Earth 3D visualization environment,2002,0, David M. Krum; Olugbenga Omoteso; William Ribarsky; Thad Starner; Larry F. Hodges, , 
2785848181, Statistical computation of salient iso-values,2002,6, Shivaraj Tenginakai; Raghu Machiraju, Salient; Computation; Satisfiability; Theoretical computer science; Computational statistics; Computer science, 
2786001210, Interactive visualization and steering of CFD simulations,2002,18, Oliver Kreylos; Allen M. Tesdall; Bernd Hamann; John K. Hunter; Kenneth I. Joy, Computational physics; Fluid dynamics; Interactive visualization; Computational fluid dynamics; Mathematics, 
2786043434, A generic solution for hardware-accelerated remote visualization,2002,0, Simon Stegmaier; Marcelo Magallón; Thomas Ertl, Embedded system; Volume rendering; Visual processing; Visualization; Hardware architecture; Data transmission; Hardware acceleration; Computer science, 
2786275188, Visualization of large web access data sets,2002,2, Ming C. Hao; Pankaj K. Garg; Umeshwar Dayal; Vijay Machiraju; Daniel Cotting, Web service; Database; Visualization; Web accessibility; Data set; Transaction data; Computer science, 
2786371270, Direct Volume Rendering of Photographic Volumes Using Multi-Dimensional Color-Based Transfer Functions,2002,11, Christopher J. Morris; David S. Ebert, Volume rendering; Directional derivative; Computer vision; Transfer function; Computer science; Artificial intelligence, 
